oldest_review,category_afghani,category_african,category_aquariums,category_argentine,category_artmuseums,category_asianfusion,category_austrian,category_bagels,category_bakeries,category_bars,category_basque,category_bbq,category_beer_and_wine,category_beerbar,category_bookstores,category_bowling,category_brazilian,category_breakfast_brunch,category_breweries,category_bubbletea,category_buffets,category_burgers,category_burmese,category_butcher,category_cafes,category_cajun,category_cantonese,category_caribbean,category_catering,category_cheese,category_chicken_wings,category_chickenshop,category_chinese,category_chocolate,category_cocktailbars,category_coffee,category_coffeeroasteries,category_comfortfood,category_convenience,category_creperies,category_cuban,category_cupcakes,category_customcakes,category_danceclubs,category_delis,category_desserts,category_dimsum,category_diners,category_divebars,category_dog_parks,category_dominican,category_donuts,category_empanadas,category_ethiopian,category_ferries,category_filipino,category_fondue,category_foodstands,category_foodtrucks,category_french,category_gastropubs,category_gaybars,category_gelato,category_georgian,category_german,category_gluten_free,category_greek,category_grocery,category_halal,category_hawaiian,category_herbalshops,category_herbsandspices,category_himalayan,category_hookah_bars,category_hotdog,category_hotdogs,category_icecream,category_indonesian,category_indpak,category_italian,category_japanese,category_jazzandblues,category_juicebars,category_karaoke,category_korean,category_kosher,category_landmarks,category_latin,category_laundromat,category_lebanese,category_localflavor,category_lounges,category_mediterranean,category_mexican,category_mideastern,category_modern_european,category_moroccan,category_motorcyclinggear,category_movietheaters,category_museums,category_musicvenues,category_newamerican,category_newmexican,category_nicaraguan,category_noodles,category_pakistani,category_panasian,category_parks,category_peruvian,category_pizza,category_poke,category_polish,category_poolhalls,category_portuguese,category_publicart,category_pubs,category_puertorican,category_ramen,category_restaurants,category_russian,category_salad,category_salvadoran,category_sandwiches,category_scandinavian,category_seafood,category_seafoodmarkets,category_shanghainese,category_skate_parks,category_soulfood,category_southern,category_spanish,category_sportsbars,category_steak,category_streetvendors,category_sushi,category_szechuan,category_tacos,category_taiwanese,category_tapas,category_tapasmallplates,category_tattoo,category_tea,category_tex-mex,category_thai,category_tours,category_tradamerican,category_turkish,category_vegan,category_vegetarian,category_venezuelan,category_venues,category_vietnamese,category_whiskeybars,category_wine_bars,category_wraps,category_yelpevents
2014-12,1,0,1,2,0,3,0,7,38,77,0,5,2,2,1,2,3,11,0,2,1,11,0,0,15,1,1,2,1,2,3,0,49,0,13,48,1,2,4,0,0,1,0,2,35,10,0,9,16,3,4,11,1,2,1,1,0,5,2,5,2,2,0,0,2,0,0,14,0,0,0,0,0,1,1,11,4,1,8,18,17,1,5,0,4,2,2,20,0,0,2,9,4,65,3,1,1,0,1,3,5,27,0,0,2,0,0,11,3,52,0,6,0,1,1,14,0,2,16,0,3,1,7,0,9,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,13,1,6,3,2,1,5,0,5,0,0
2015-01,1,0,1,2,0,3,0,7,40,77,0,5,2,2,1,2,3,11,0,2,1,11,0,0,15,1,1,2,1,2,3,0,50,0,14,48,1,2,4,1,0,1,0,2,35,10,0,9,16,3,4,11,1,2,1,1,0,5,2,5,2,2,0,0,2,0,0,15,0,0,0,0,0,1,1,11,4,1,8,18,17,1,5,0,4,2,2,20,0,0,2,9,4,66,3,1,1,0,1,3,5,27,0,0,2,0,0,11,3,52,0,6,0,1,1,14,1,2,16,1,3,1,7,0,9,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,13,1,6,3,2,1,5,0,5,0,0
2015-02,1,0,1,2,0,4,0,7,40,78,0,5,2,2,1,2,3,11,0,2,1,12,0,0,15,1,1,2,1,2,4,0,51,0,14,51,1,2,4,1,0,1,0,2,36,10,0,9,16,3,5,11,1,2,1,1,0,5,2,5,2,2,0,0,2,0,0,16,0,0,0,0,0,1,1,11,5,1,8,18,17,1,5,0,4,2,2,20,0,0,2,9,4,67,3,1,1,0,1,3,5,27,0,0,2,0,0,11,3,52,0,6,0,1,1,14,1,2,16,1,3,1,7,0,9,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,14,1,6,3,2,1,5,0,5,0,0
2015-03,1,0,1,2,0,4,0,7,40,80,0,5,2,2,1,2,3,11,0,2,1,12,0,0,16,1,1,2,1,2,4,0,51,0,14,51,1,2,4,1,0,1,0,2,38,10,0,9,16,3,5,11,1,2,1,1,0,5,2,5,2,2,0,0,2,0,0,16,0,0,0,0,0,1,1,11,5,1,9,18,17,1,5,0,4,2,2,20,0,0,2,9,4,68,4,1,1,0,1,3,5,27,0,0,2,0,0,11,3,54,0,6,0,1,1,14,1,2,16,1,3,1,7,0,9,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,14,1,6,3,2,1,6,0,7,0,0
2015-04,1,0,1,2,0,4,0,7,40,80,0,5,2,2,1,2,3,11,0,2,1,12,0,0,16,1,1,2,1,2,4,0,51,0,17,53,1,2,4,1,0,1,0,2,39,10,0,9,16,3,5,11,1,2,1,1,0,6,2,5,2,2,0,0,2,0,0,16,0,0,0,0,0,1,1,12,5,1,9,19,17,1,5,0,4,2,2,20,0,0,2,9,4,68,4,1,1,0,1,3,5,27,0,0,2,0,0,11,3,54,0,6,0,1,1,14,1,2,16,1,3,1,7,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,14,2,6,3,2,1,6,0,7,0,0
2015-05,1,0,1,2,0,4,0,7,41,83,0,5,2,2,1,2,3,11,0,2,1,12,0,0,17,1,1,2,1,2,4,0,51,0,18,56,1,2,4,1,0,1,0,2,39,10,0,9,16,3,5,11,1,2,1,1,0,7,3,5,2,2,0,0,2,0,0,16,0,0,0,0,0,1,1,12,5,1,9,20,17,1,6,0,4,2,2,20,0,0,2,9,4,68,4,2,1,0,1,3,5,28,0,0,2,0,0,11,3,54,0,6,0,1,1,15,1,2,16,1,3,1,7,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,0,1,0,2,12,1,14,2,6,3,2,1,6,0,7,0,0
2015-06,1,0,1,2,0,4,0,7,42,84,0,5,2,2,1,2,3,11,0,2,1,12,0,0,17,1,1,2,1,2,4,0,51,0,18,57,1,2,4,1,0,1,0,2,39,10,0,9,16,3,5,11,1,2,1,1,0,7,3,5,2,2,0,0,2,0,0,16,0,0,0,0,0,2,1,12,6,1,9,20,17,1,6,0,4,2,2,20,0,0,2,9,4,68,5,2,1,0,1,3,5,28,0,0,2,0,0,11,3,54,0,6,0,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,1,1,0,2,12,1,14,2,6,3,2,1,6,0,8,0,0
2015-07,1,0,1,2,0,4,0,7,42,88,0,5,2,2,1,2,3,11,0,2,1,12,0,0,17,1,1,2,1,2,4,0,52,0,19,60,1,2,4,1,0,1,0,2,40,10,0,9,16,4,5,11,1,2,1,1,0,7,3,5,2,2,0,0,2,0,0,16,0,0,0,0,0,2,1,12,6,1,9,20,17,1,6,0,4,2,2,20,0,0,2,9,4,68,5,2,1,1,1,3,5,28,0,0,2,0,0,11,3,54,0,6,0,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,1,1,0,2,12,1,15,2,6,3,2,1,6,0,8,0,0
2015-08,1,0,1,2,0,4,0,7,42,88,0,5,2,2,1,2,3,11,0,2,1,12,0,0,17,1,1,2,1,2,4,0,53,0,19,61,1,2,4,1,0,1,0,2,40,12,0,9,16,4,5,11,1,2,1,1,0,7,3,5,2,2,0,0,2,0,0,16,0,0,0,0,0,2,1,12,9,1,9,20,17,1,6,0,4,2,2,21,0,0,2,9,4,69,5,2,1,1,1,3,5,28,0,0,2,0,0,11,3,55,0,6,0,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,1,1,0,2,12,1,15,2,6,4,2,1,7,0,8,0,0
2015-09,1,0,1,2,0,4,0,7,42,89,0,6,2,2,1,2,3,11,0,2,1,12,0,0,18,1,1,2,1,2,4,0,54,0,19,65,1,2,4,1,0,1,0,2,40,13,1,9,16,4,5,11,1,2,1,1,0,7,3,5,2,2,1,0,2,0,0,16,0,0,0,0,0,2,1,12,9,1,9,20,17,1,8,0,5,2,2,21,0,0,2,9,4,70,5,2,1,1,1,3,5,28,0,0,2,0,0,11,3,55,0,6,1,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,5,0,0,0,1,1,1,0,2,12,1,15,2,6,4,2,1,7,0,8,0,0
2015-10,1,0,1,2,0,4,0,7,42,90,0,6,2,2,1,2,3,11,0,2,1,12,0,0,18,1,1,2,1,2,4,0,54,0,19,67,1,2,4,1,0,1,0,2,42,13,1,9,16,4,5,11,1,2,1,1,0,7,3,5,2,2,1,0,2,0,0,16,0,0,0,0,0,2,1,12,9,1,9,21,17,1,8,0,5,2,2,21,0,0,2,9,4,72,6,2,1,1,1,4,5,28,0,0,2,0,0,11,3,55,0,6,1,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,12,1,15,2,6,4,2,1,7,0,8,0,0
2015-11,1,0,1,2,0,4,0,7,42,91,0,6,2,2,1,2,3,11,0,2,1,12,0,0,18,1,1,2,1,2,4,0,54,0,19,67,1,2,4,1,0,1,0,2,42,13,1,9,16,4,5,11,1,2,1,1,0,7,4,5,2,2,1,0,2,0,0,16,0,0,0,0,0,2,1,12,9,1,10,21,17,1,8,0,5,2,2,21,0,0,2,9,4,72,6,2,1,1,1,4,5,30,0,0,2,1,0,11,4,55,0,6,1,1,1,15,1,2,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,13,1,15,2,6,4,2,1,7,0,8,0,0
2015-12,1,0,1,2,0,4,0,7,43,91,0,6,2,2,1,2,3,11,0,2,1,12,0,1,18,1,1,3,1,2,4,0,55,0,20,69,1,2,4,1,0,1,0,2,42,13,2,9,16,4,5,11,1,2,1,1,0,7,4,5,3,2,1,0,2,0,0,16,1,0,0,0,0,2,1,13,9,1,10,22,17,1,8,0,5,2,2,21,0,0,2,9,4,72,6,2,1,1,1,4,5,31,0,0,2,1,0,11,4,55,0,6,1,1,1,15,1,3,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,14,1,15,2,6,4,2,1,7,0,9,0,0
2016-01,1,0,1,2,0,4,0,8,43,91,0,6,2,2,1,2,3,11,1,2,1,12,0,1,18,1,1,3,1,2,4,0,55,0,20,70,1,2,4,1,0,1,0,2,42,13,2,9,16,4,5,11,1,2,1,1,1,7,4,5,3,2,1,0,2,0,0,16,1,0,0,0,0,2,1,13,9,1,10,23,17,1,8,0,5,2,2,21,0,0,2,9,5,73,6,2,1,1,2,4,5,32,0,0,2,1,0,11,4,55,0,6,1,1,1,15,1,4,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,14,1,15,2,6,4,2,1,7,0,9,0,0
2016-02,1,0,1,2,0,4,0,8,43,93,0,6,2,2,1,2,3,12,1,2,1,12,0,1,18,1,1,3,1,2,4,0,55,0,20,73,1,2,4,1,0,1,0,2,44,13,2,9,16,4,5,11,1,2,1,1,1,7,4,5,3,2,1,0,2,0,1,16,1,0,0,0,0,2,1,13,9,1,10,23,17,1,8,0,5,2,2,22,0,0,2,9,5,74,6,2,1,1,2,4,5,32,0,0,2,1,0,11,4,55,0,7,1,1,1,15,1,4,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,15,1,15,2,6,4,2,1,7,0,9,0,0
2016-03,1,0,1,2,0,4,0,8,44,94,0,6,2,2,1,2,3,12,1,2,1,12,0,1,18,1,1,3,1,2,4,0,55,0,20,75,1,2,4,1,0,1,0,2,45,13,2,9,16,4,6,11,1,2,1,1,1,7,4,5,3,2,1,0,2,0,1,16,1,0,0,0,0,2,1,13,9,1,10,25,17,1,9,0,5,2,2,22,0,0,2,10,5,74,6,2,1,1,2,4,6,34,0,0,2,1,0,11,4,55,0,7,1,1,1,15,1,4,16,1,3,1,8,0,10,1,1,1,0,5,10,4,4,6,6,0,0,0,1,1,1,0,2,15,1,15,2,7,4,2,1,7,0,9,0,0
2016-04,1,0,1,2,0,4,0,8,45,96,0,6,2,2,1,2,3,12,1,2,1,12,0,1,20,1,1,3,1,2,4,0,55,0,22,76,1,2,4,1,0,1,0,2,49,13,2,9,16,4,6,11,1,2,1,1,1,9,5,5,3,2,1,0,2,0,1,16,1,0,0,0,0,2,1,13,9,1,11,25,17,1,9,0,5,2,2,23,0,0,2,11,5,75,6,2,1,1,2,4,6,34,0,0,2,1,0,11,4,56,0,7,1,1,1,15,1,4,16,1,3,1,8,0,11,1,1,1,1,5,10,4,4,7,6,0,0,0,1,1,1,0,2,15,1,16,2,7,4,2,1,7,0,9,0,0
2016-05,1,0,1,2,0,5,0,8,45,96,0,6,2,2,1,2,3,12,1,2,1,12,0,1,20,1,1,3,1,2,4,0,55,0,23,78,1,2,4,1,0,1,0,2,49,13,2,9,16,4,6,11,1,2,1,1,1,9,5,5,3,2,1,0,2,1,1,16,1,0,0,0,0,2,1,13,9,1,11,26,17,1,10,0,5,2,2,24,0,0,2,11,5,75,6,2,1,1,2,4,6,36,0,0,2,1,0,11,4,57,0,7,1,1,1,15,1,4,16,1,3,1,8,0,11,1,1,1,1,5,10,4,4,7,6,0,0,1,1,1,1,1,2,15,1,18,2,7,4,2,1,7,0,9,0,0
2016-06,1,0,1,2,0,5,0,8,45,97,0,6,2,2,1,2,3,12,1,2,1,13,0,1,21,1,1,3,1,2,4,0,55,0,23,80,2,2,4,1,0,1,0,2,50,13,2,9,16,4,6,11,1,2,1,1,1,9,6,5,3,2,1,0,2,1,1,16,1,0,0,0,0,2,1,14,9,1,11,27,17,1,10,0,5,2,2,24,0,0,2,11,5,75,6,2,1,1,2,4,6,36,0,0,2,1,0,11,4,58,0,7,1,1,1,15,1,4,16,1,3,1,8,0,11,1,1,1,1,5,10,4,4,7,6,0,0,1,1,1,1,1,2,15,1,18,2,7,4,2,1,7,1,9,0,0
2016-07,1,0,1,2,0,5,0,8,45,97,0,6,2,2,1,2,3,12,1,2,1,13,0,1,21,1,1,3,1,2,5,0,56,0,23,80,2,2,4,1,0,1,0,2,50,13,2,9,16,4,6,11,1,2,1,1,1,9,6,5,3,2,1,0,2,1,1,16,1,0,0,0,0,2,1,14,10,1,11,27,18,1,10,0,5,2,2,24,0,0,2,11,5,75,6,2,1,1,2,4,6,37,0,0,2,1,0,11,4,58,0,7,1,1,1,15,1,4,16,1,3,1,8,0,11,1,1,1,1,5,10,4,4,7,7,0,0,1,1,1,1,1,2,15,1,18,2,7,4,2,1,7,1,9,0,0
2016-08,1,0,1,2,0,5,0,8,45,97,0,6,2,2,1,2,3,12,2,2,1,13,0,1,21,1,1,3,1,2,5,0,56,0,24,81,2,2,4,1,0,1,0,2,51,13,2,9,17,4,6,11,1,2,1,1,1,9,6,5,3,2,1,0,2,1,1,16,1,0,0,0,0,2,1,14,10,1,11,27,18,1,11,0,5,2,2,25,0,0,2,11,5,77,6,2,1,1,2,4,6,37,0,0,2,1,0,11,4,58,0,7,1,1,1,15,1,4,16,1,3,1,8,1,11,1,1,1,1,5,10,4,4,7,7,0,0,1,1,1,1,1,2,16,1,18,2,7,4,3,1,8,1,9,0,0
2016-09,1,0,1,2,0,5,0,8,45,99,0,6,2,2,1,2,3,12,2,2,1,14,0,1,21,1,1,4,1,2,6,0,56,0,24,81,2,2,4,1,0,1,0,2,52,13,2,9,17,4,6,11,1,2,1,1,1,9,6,5,3,2,1,1,2,1,1,16,1,0,0,0,0,2,1,14,10,1,11,27,18,1,11,0,5,2,2,26,0,0,2,11,5,78,6,2,1,1,2,4,6,39,0,0,2,1,0,12,4,59,0,7,1,1,1,15,1,4,16,1,4,1,8,1,11,1,1,1,1,5,10,4,4,7,7,0,0,1,1,2,1,1,2,16,1,18,2,8,4,3,1,8,1,9,0,0
2016-10,1,0,1,2,0,5,0,8,47,102,0,6,2,2,1,2,3,12,2,2,1,14,0,1,22,1,1,4,1,2,6,0,56,0,25,82,2,2,4,1,0,1,0,2,52,13,2,9,17,4,7,11,1,2,1,1,1,9,6,5,3,2,1,1,2,1,1,16,1,0,0,0,0,2,1,15,10,1,11,27,19,1,11,0,5,2,2,26,0,0,2,11,5,81,7,2,1,1,2,4,6,39,1,0,2,1,0,12,4,60,0,7,1,1,1,15,1,5,16,1,4,1,8,1,12,1,1,1,1,5,10,4,4,7,8,0,0,1,1,2,1,1,2,16,1,18,2,8,4,3,1,8,1,9,0,0
2016-11,1,0,1,2,0,5,0,8,47,104,0,6,2,2,1,2,3,13,2,2,1,14,0,1,22,1,1,4,1,2,6,0,56,0,26,82,2,2,4,2,0,1,0,2,53,13,2,9,17,4,7,11,1,2,1,1,1,9,6,5,3,2,1,1,2,1,1,16,1,0,1,0,0,2,1,15,10,1,11,28,20,1,11,0,6,2,2,26,0,0,2,11,5,81,7,2,1,1,2,4,6,40,1,0,2,1,0,12,4,61,0,7,1,1,1,15,1,5,16,1,4,1,8,1,12,1,1,1,1,5,10,4,4,8,8,0,0,1,1,2,1,1,3,16,1,19,2,8,5,3,1,8,1,9,0,0
2016-12,1,0,1,2,0,5,0,8,47,106,0,6,2,2,1,2,3,13,2,2,1,14,0,1,22,1,1,4,1,2,6,0,56,1,26,82,2,2,4,2,0,1,0,2,53,13,2,9,18,4,7,11,1,2,1,1,1,9,6,5,3,2,1,1,2,1,1,16,1,0,1,0,0,2,1,15,10,1,11,28,20,1,11,0,6,2,2,26,0,1,2,11,5,82,7,2,1,1,2,4,6,40,1,0,2,1,0,12,4,62,0,7,1,1,1,15,1,5,16,1,4,1,8,1,12,1,1,1,1,5,10,4,4,8,8,0,0,1,1,2,1,1,3,16,1,19,2,8,5,3,2,8,1,10,0,0
2017-01,1,0,1,2,0,5,0,8,47,106,0,6,2,2,1,2,3,14,2,2,1,14,0,1,22,1,1,4,2,2,6,0,56,1,27,86,2,2,4,2,0,1,0,2,53,13,2,9,18,4,7,11,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,1,0,1,0,0,2,1,16,10,1,11,28,21,1,11,0,6,2,2,27,0,1,2,11,5,82,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,62,0,7,1,1,1,15,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,8,8,0,0,1,1,2,1,1,3,16,1,19,2,9,5,3,2,8,1,10,0,0
2017-02,1,0,1,2,0,5,0,8,47,107,0,6,2,2,1,2,3,14,2,2,1,14,0,1,22,1,1,4,2,2,6,0,56,1,27,87,2,2,4,2,0,1,0,2,53,13,2,9,18,4,7,11,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,1,1,1,0,0,2,1,16,10,1,11,28,21,1,11,0,7,2,2,27,0,1,2,11,5,82,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,62,0,7,1,1,1,16,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,8,8,0,0,1,1,2,1,1,3,16,1,19,2,9,5,3,2,8,1,11,0,0
2017-03,1,0,1,2,0,5,0,8,47,109,0,6,2,2,1,2,3,15,2,2,1,14,0,1,22,1,1,4,2,2,6,0,56,1,27,87,2,2,4,2,0,1,1,2,54,13,2,9,18,4,7,11,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,2,1,1,0,0,2,1,16,10,1,11,29,22,1,12,0,7,2,2,28,0,1,2,11,5,82,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,62,0,7,1,1,1,16,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,8,8,0,0,1,2,2,1,1,3,17,1,19,2,10,5,3,2,8,1,11,0,0
2017-04,1,0,1,2,0,5,0,8,48,109,0,6,2,2,1,2,3,15,2,2,1,14,0,1,22,1,1,4,2,2,6,0,56,1,28,88,2,2,4,2,0,1,1,2,54,13,2,9,18,4,7,12,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,2,1,1,0,0,2,1,16,10,1,11,29,22,1,13,0,8,2,2,29,0,1,2,11,5,82,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,62,0,7,1,1,1,17,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,8,8,1,0,1,2,2,1,1,3,17,1,19,2,10,5,3,2,8,2,11,0,0
2017-05,1,0,1,2,0,5,0,8,48,112,0,6,2,3,1,2,3,15,2,4,1,14,0,1,23,1,1,4,2,2,6,0,56,1,28,88,2,2,4,2,0,1,1,2,54,13,2,9,18,4,7,12,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,2,1,1,0,0,2,1,16,10,1,11,29,22,1,14,0,8,2,2,29,0,1,2,11,5,83,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,65,0,7,1,1,1,18,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,8,8,1,0,1,2,2,1,1,3,17,1,19,2,10,5,3,2,8,2,12,0,0
2017-06,1,0,1,2,0,5,0,8,48,113,0,6,2,3,1,2,3,16,2,4,1,14,0,1,23,1,1,4,2,3,6,0,56,1,29,88,2,2,4,2,0,1,1,2,54,13,2,9,18,4,7,12,1,2,1,1,1,9,6,5,4,2,1,1,2,1,1,16,2,1,1,0,0,2,1,16,11,1,11,29,22,1,14,0,8,2,2,30,0,1,2,11,5,84,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,66,1,7,1,1,1,18,1,5,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,9,9,1,0,1,2,2,1,1,3,17,1,20,2,11,5,3,2,8,2,12,0,0
2017-07,1,0,1,2,0,5,0,8,48,114,0,6,2,3,1,2,3,16,2,4,1,14,0,1,23,1,1,4,2,3,6,0,56,1,32,88,2,2,4,2,0,1,1,2,54,13,2,9,19,4,7,12,1,2,1,1,1,9,6,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,16,11,1,12,29,22,1,14,0,8,2,2,30,0,1,3,11,5,84,7,2,1,1,2,4,6,41,1,0,2,1,0,12,4,67,1,7,1,1,1,18,1,6,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,9,9,1,0,1,2,2,1,1,3,17,1,20,2,11,5,3,2,8,2,12,0,0
2017-08,1,0,1,2,0,5,0,8,48,114,0,6,2,3,1,2,3,17,2,4,1,15,0,1,23,1,1,4,2,3,6,0,57,1,32,89,3,2,4,2,0,2,1,2,56,13,2,9,19,4,7,12,1,2,1,1,1,9,6,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,29,22,1,14,0,8,2,2,30,0,1,3,11,5,84,7,2,1,1,2,4,6,41,1,0,2,1,1,12,4,67,1,7,1,1,2,18,1,6,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,9,9,1,0,1,2,2,1,1,3,18,1,20,2,11,5,3,2,9,2,12,0,0
2017-09,1,0,1,2,0,5,1,8,49,116,0,6,2,3,1,2,3,17,2,4,1,15,0,1,23,1,1,4,2,3,6,0,57,1,33,89,3,2,4,2,0,2,1,2,56,13,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,29,22,1,14,0,8,2,2,30,0,1,3,11,5,85,7,2,1,1,2,4,6,41,1,0,2,1,1,12,4,67,1,7,1,1,2,18,1,6,16,1,4,1,9,1,12,1,1,1,1,5,10,4,4,9,9,1,0,1,2,2,1,2,3,18,1,20,2,11,5,3,2,9,2,12,1,0
2017-10,1,1,1,2,0,5,1,9,49,117,0,6,2,3,1,2,3,17,2,4,1,15,0,1,23,1,1,4,2,3,6,0,57,1,33,89,3,2,4,2,0,2,1,2,57,14,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,29,22,1,14,0,8,2,2,30,0,1,3,11,5,85,7,2,1,1,2,4,6,41,1,0,2,1,1,12,4,67,1,7,1,1,2,18,1,6,16,1,4,1,10,1,12,1,1,1,1,5,10,4,4,9,10,1,3,1,2,2,1,2,3,18,1,21,2,12,5,3,2,9,2,12,1,0
2017-11,1,1,1,2,0,6,1,9,50,118,0,6,2,3,1,2,3,17,2,4,1,15,0,1,24,1,1,4,2,3,6,0,57,1,34,90,3,2,4,2,1,2,1,2,57,14,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,29,22,1,14,0,8,2,2,30,1,1,3,11,6,86,7,2,1,1,2,4,6,41,1,0,2,1,1,12,4,68,1,7,1,1,2,18,1,6,16,1,4,1,10,1,12,1,1,1,1,5,10,4,4,9,10,1,3,2,2,2,1,2,3,18,1,22,2,12,5,3,2,9,2,12,1,0
2017-12,1,1,1,2,0,6,1,9,50,119,1,6,2,3,1,2,3,18,2,4,1,15,0,1,24,1,1,4,2,3,6,0,57,1,36,91,3,2,4,2,1,2,1,2,57,14,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,29,22,1,14,0,9,2,2,30,1,1,3,11,6,88,7,2,1,1,2,4,6,42,1,0,2,1,1,12,4,69,1,7,1,1,2,18,1,6,16,1,4,1,10,1,12,1,1,1,1,5,10,4,4,9,10,1,3,2,2,2,1,2,3,19,1,23,2,13,5,3,2,9,2,12,1,0
2018-01,1,1,1,2,0,7,1,9,50,120,1,6,2,3,1,2,3,18,2,4,1,15,0,1,26,1,1,4,2,3,6,0,57,1,36,93,3,2,4,2,1,2,1,2,57,14,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,2,1,1,0,0,2,1,17,11,1,12,30,22,1,15,1,10,2,2,30,1,1,3,11,7,89,7,2,1,1,2,4,6,42,1,0,2,1,1,12,4,69,1,7,1,1,2,18,1,6,16,1,4,1,10,1,12,1,1,1,1,5,11,4,4,9,11,1,4,2,2,2,1,2,3,19,1,23,2,13,5,3,2,9,2,12,1,0
2018-02,1,1,1,2,0,7,1,9,51,121,1,6,2,3,1,2,3,18,2,4,1,15,0,1,27,1,1,4,2,3,6,0,58,1,37,93,3,2,4,2,1,2,1,2,57,14,2,9,19,4,7,12,1,2,1,1,1,9,7,5,4,2,1,1,2,1,2,16,3,1,1,0,0,3,1,17,11,1,12,30,22,1,15,1,10,2,2,30,1,1,3,11,7,90,7,2,1,1,2,4,6,43,1,0,2,1,1,12,4,69,1,7,1,1,2,18,1,6,16,1,4,1,10,1,12,1,1,1,1,5,11,4,4,9,11,1,4,2,2,2,1,2,3,20,1,23,2,13,5,3,2,9,2,13,1,0
2018-03,1,1,1,2,0,7,1,9,52,121,1,6,2,3,1,2,3,18,2,4,1,16,0,1,29,1,1,4,2,3,6,0,58,1,37,94,3,2,4,2,1,2,1,2,57,14,2,9,19,4,8,12,1,2,1,1,1,9,8,6,4,2,1,1,2,1,2,17,3,1,1,0,0,3,1,17,11,1,12,31,22,1,15,1,10,2,2,31,1,1,3,11,7,90,7,2,1,1,2,4,6,43,1,0,2,1,1,12,4,70,1,7,1,1,2,18,1,7,16,1,5,1,10,1,12,1,1,1,1,5,11,4,4,9,12,1,4,2,2,2,1,2,3,20,1,23,2,13,5,3,3,9,2,13,1,0
