,level_0,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,category,latitude,longitude,zipcode
166,198,maracas-new-york-night-club-richmond-hill,943.7387550347066,r6NAiDWACvTg_WRFHtIHmw,https://s3-media2.fl.yelpcdn.com/bphoto/rcjfUKgOKkNxL7zBOBvS0A/o.jpg,False,"{'address1': '121-08 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['121-08 Jamaica Ave', 'Richmond Hill, NY 11418']}",maracas new york night club,$$$,2.5,49,[],https://www.yelp.com/biz/maracas-new-york-night-club-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,lounges,40.70035,-73.82776,11418
167,199,jackie-robinson-parkway-new-york-3,590.0141707218313,x8e0u4RnEemaN9a6EZ0WQA,https://s3-media2.fl.yelpcdn.com/bphoto/K0mPliApgbOy8mIK0KPbwQ/o.jpg,False,"{'address1': 'Jackie Robinson Pkwy', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['Jackie Robinson Pkwy', 'New York, NY 11375']}",jackie robinson parkway,,3.0,25,[],https://www.yelp.com/biz/jackie-robinson-parkway-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,landmarks,40.7136221368083,-73.8326152578221,11375
168,200,starbucks-richmond-hill-11,1159.0102330503125,6BMSD6A9Ldg1jkLdYBxtnQ,https://s3-media2.fl.yelpcdn.com/bphoto/xXQXUyrvbJReRo-tkCApuQ/o.jpg,False,"{'address1': '132-40 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['132-40 Metropolitan Ave', 'Richmond Hill, NY 11418']}",starbucks,$,3.0,29,[],https://www.yelp.com/biz/starbucks-richmond-hill-11?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,cafes,40.70265,-73.8185699,11418
169,201,7-bagels-and-deli-queens,925.2813308920097,UQoI7JVzHP3cBO15jA1W8A,https://s3-media2.fl.yelpcdn.com/bphoto/y8k7j-uYRZtpAh-Sk9YHwQ/o.jpg,False,"{'address1': '8515 Main St', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['8515 Main St', 'Queens, NY 11435']}",7 bagels & deli,$,4.0,11,"['pickup', 'delivery']",https://www.yelp.com/biz/7-bagels-and-deli-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.709641449291,-73.8189272533831,11435
170,202,joy-kitchen-and-joy-taco-jamaica,1082.8934261827046,YcohJWSi552DZto2uTYSuw,https://s3-media4.fl.yelpcdn.com/bphoto/NH2KJcE8lARLC0GvoL7LWA/o.jpg,False,"{'address1': '138-36 86th Ave', 'address2': None, 'address3': None, 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['138-36 86th Ave', 'Jamaica, NY 11435']}",joy kitchen & joy taco,$,3.5,19,"['pickup', 'delivery']",https://www.yelp.com/biz/joy-kitchen-and-joy-taco-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,tradamerican,40.7077627406518,-73.8173068068875,11435
171,203,halal-food-cart-kew-gardens,406.0667317004042,X46eHtznwkEUIUWOwo2m6A,https://s3-media4.fl.yelpcdn.com/bphoto/8H3INsv1m7dRu8lBpFiu2g/o.jpg,False,"{'address1': None, 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['Kew Gardens, NY 11415']}",halal food cart,$,3.5,9,[],https://www.yelp.com/biz/halal-food-cart-kew-gardens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,halal,40.7072525024414,-73.8279113769531,11415
172,204,mcdonalds-queens-17,502.8874397341402,7jjnFGccLXW4TPhLLfnuBA,https://s3-media2.fl.yelpcdn.com/bphoto/Gf8ZNSm33fx-SW5MKREkRA/o.jpg,False,"{'address1': '120-34 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['120-34 Queens Blvd', 'Queens, NY 11415']}",mcdonald's,$,2.0,50,[],https://www.yelp.com/biz/mcdonalds-queens-17?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,hotdogs,40.713238,-73.829102,11415
173,205,indian-curry-express-richmond-hill,1096.073291042367,bvNXEdDaUyy8zkth500qaw,https://s3-media3.fl.yelpcdn.com/bphoto/ZjsywmiHmXrHQflUhBNelQ/o.jpg,False,"{'address1': '132-04- Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['132-04- Jamaica Ave', 'Richmond Hill, NY 11418']}",indian curry express,$$,2.0,97,"['pickup', 'delivery']",https://www.yelp.com/biz/indian-curry-express-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,indpak,40.70188,-73.82022,11418
174,206,d-angelos-italian-pizzeria-and-restaurant-forest-hills,732.8790322775183,hrOmWrxx7oYAP5arSCP-JA,https://s3-media1.fl.yelpcdn.com/bphoto/69X1X4nZMOTSXbJzwOhIOA/o.jpg,False,"{'address1': '118-07 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['118-07 Queens Blvd', 'Forest Hills, NY 11375']}",d'angelo's italian pizzeria & restaurant,$,2.5,40,"['pickup', 'delivery']",https://www.yelp.com/biz/d-angelos-italian-pizzeria-and-restaurant-forest-hills?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,italian,40.7148854463625,-73.8314943287085,11375
175,207,king-wok-restaurant-forest-hills,1408.8620466301845,kbHZif05N4bdPIWmAI-MaQ,https://s3-media2.fl.yelpcdn.com/bphoto/BnVVHq-w-4zRS8QlaLpKaQ/o.jpg,False,"{'address1': '10829 Ascan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['10829 Ascan Ave', 'Forest Hills, NY 11375']}",king wok restaurant,$,3.5,28,"['pickup', 'delivery']",https://www.yelp.com/biz/king-wok-restaurant-forest-hills?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.718273,-73.840868,11375
176,208,mi-casa-bar-and-restaurant-new-york,1090.9573677226672,AixhSheRvbZJ8XR_F2UKwg,https://s3-media4.fl.yelpcdn.com/bphoto/hlTUGp8mwLrpYfGBvn7NuA/o.jpg,False,"{'address1': '116-20 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['116-20 Jamaica Ave', 'New York, NY 11418']}",mi casa bar & restaurant,$$,2.5,33,"['pickup', 'delivery']",https://www.yelp.com/biz/mi-casa-bar-and-restaurant-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,dominican,40.6991882,-73.8326035,11418
177,209,dunkin-donuts-queens-47,477.17191197211287,Alzu4WsPmNes1O3E0xWT8w,https://s3-media3.fl.yelpcdn.com/bphoto/Ncj9Xf-qt5umLbte50VojQ/o.jpg,False,"{'address1': '12074 Queens Blvd', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['12074 Queens Blvd', 'Queens, NY 11415']}",dunkin' donuts,$,2.5,21,[],https://www.yelp.com/biz/dunkin-donuts-queens-47?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.7128961021072,-73.8283798520475,11415
178,210,mexico-and-el-salvador-restaurant-richmond-hill,976.1527117209924,k45mHLPHLuq0aBr-jVfsEw,https://s3-media3.fl.yelpcdn.com/bphoto/eEGEWZQjeTOxZcTseFVt0g/o.jpg,False,"{'address1': '116-19 Myrtle Ave', 'address2': '', 'address3': None, 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['116-19 Myrtle Ave', 'Richmond Hill, NY 11418']}",mexico & el salvador restaurant,$,4.0,7,"['pickup', 'delivery']",https://www.yelp.com/biz/mexico-and-el-salvador-restaurant-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,mexican,40.7003285,-73.8334603,11418
179,211,queens-pizza-forest-hills,815.0927559756008,ROzeu50P_STT6QOY_eePGQ,https://s3-media4.fl.yelpcdn.com/bphoto/7D9zb-s8s3mnKs3LTPw6yQ/o.jpg,False,"{'address1': '11614 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['11614 Queens Blvd', 'Forest Hills, NY 11375']}",queens pizza,$,3.0,17,"['pickup', 'delivery']",https://www.yelp.com/biz/queens-pizza-forest-hills?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.7157004,-73.8335836,11375
180,212,burger-king-jamaica-5,947.924501217526,O7goMGVti9xa-4drBiuZMg,https://s3-media1.fl.yelpcdn.com/bphoto/Jl4f-NuogZgQQmqy1KbkDg/o.jpg,False,"{'address1': '131-10 Hillside Ave', 'address2': None, 'address3': None, 'city': 'Jamaica', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['131-10 Hillside Ave', 'Jamaica, NY 11418']}",burger king,$,3.5,11,[],https://www.yelp.com/biz/burger-king-jamaica-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,hotdogs,40.70353,-73.82108,11418
181,213,alaska-lounge-queens,1102.4090441179635,bfvscYeSmDhIQAjbpaVhXA,https://s3-media2.fl.yelpcdn.com/bphoto/lD4y3qeB-MydoHg0Z8WRJg/o.jpg,False,"{'address1': 'Van Wyck & JFK Expressway', 'address2': '', 'address3': 'Terminal 7', 'city': 'Queens', 'zip_code': '11430', 'country': 'US', 'state': 'NY', 'display_address': ['Van Wyck & JFK Expressway', 'Terminal 7', 'Queens, NY 11430']}",alaska lounge,$$,2.5,22,[],https://www.yelp.com/biz/alaska-lounge-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,airportlounges,40.645105,-73.786895,11430
182,214,subway-kew-gardens,468.3280674380807,wEmkOW2JyBJXV7wXMBrRFA,https://s3-media1.fl.yelpcdn.com/bphoto/bSH4X8P5JnTjDzPlgqJVYg/o.jpg,False,"{'address1': '120-80 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['120-80 Queens Blvd', 'Kew Gardens, NY 11415']}",subway,$$,2.5,12,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-kew-gardens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,sandwiches,40.712784,-73.828243,11415
183,216,karnival-belize-richmond-hill-2,972.4185883455302,1j8yp6EhlsuZKShsjSpDgQ,https://s3-media4.fl.yelpcdn.com/bphoto/i_xjrKQG_GzZy1vwTTO6cg/o.jpg,False,"{'address1': '11703 Hillside Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['11703 Hillside Ave', 'Richmond Hill, NY 11418']}",karnival belize,$,3.5,8,[],https://www.yelp.com/biz/karnival-belize-richmond-hill-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bars,40.7003319901578,-73.8329660519958,11418
184,217,dominos-pizza-jamaica-3,1071.6823169560614,sEJerZxdrKapHZ1x_8dChg,https://s3-media2.fl.yelpcdn.com/bphoto/V5K-XK66KljAz6Vii08PuA/o.jpg,False,"{'address1': '13857 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['13857 Queens Blvd', 'Jamaica, NY 11435']}",domino's pizza,$$,1.5,59,[],https://www.yelp.com/biz/dominos-pizza-jamaica-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.7075597,-73.8172091,11435
185,218,sweet-bakery-richmond-hill,1068.15148498649,LntTDjUj4SDb9Ouu3yWn7g,https://s3-media2.fl.yelpcdn.com/bphoto/RlDLEfzsoLA6zRSN_nWTaQ/o.jpg,False,"{'address1': '117-02 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['117-02 Jamaica Ave', 'Richmond Hill, NY 11418']}",sweet bakery,,3.5,6,[],https://www.yelp.com/biz/sweet-bakery-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,cafes,40.6993360934174,-73.8323618844151,11418
186,219,mattys-deli-queens,1090.1119112638996,YdU1YjvgyBsXsxW0kG0KeQ,https://s3-media3.fl.yelpcdn.com/bphoto/OK972k50J2WUMVBLo4Fj5w/o.jpg,False,"{'address1': '13207 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['13207 Jamaica Ave', 'Queens, NY 11418']}",matty's deli,$,3.5,8,[],https://www.yelp.com/biz/mattys-deli-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.702307,-73.8201325,11418
187,220,subway-forest-hills-6,779.6691523149099,TkJUKe6SonuJW4I0Eqqglg,https://s3-media2.fl.yelpcdn.com/bphoto/cNKq1vATvktwiIF9dL0yeQ/o.jpg,False,"{'address1': '116-30 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['116-30 Queens Blvd', 'Forest Hills, NY 11375']}",subway,$,4.0,4,[],https://www.yelp.com/biz/subway-forest-hills-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,sandwiches,40.715295,-73.8331612,11375
188,221,michaels-bagels-forest-hills,1406.1013439255007,Ry1gEQeHXlJZElHnRl5R0g,https://s3-media1.fl.yelpcdn.com/bphoto/ZCqeIc8CPrQRK07KsMviyA/o.jpg,False,"{'address1': '108-27 Ascan Ave', 'address2': '', 'address3': '', 'city': 'Forest Hills', 'zip_code': '11375', 'country': 'US', 'state': 'NY', 'display_address': ['108-27 Ascan Ave', 'Forest Hills, NY 11375']}",michael's bagels,$,3.0,20,[],https://www.yelp.com/biz/michaels-bagels-forest-hills?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,bakeries,40.7182240797211,-73.8408917103508,11375
189,222,chius-garden-jamaica,960.3964055595012,XufCjkiY9NuogQj9E2aljQ,https://s3-media4.fl.yelpcdn.com/bphoto/NRANCZirUyv21dZs8OOweg/o.jpg,False,"{'address1': '13844 84th Dr', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['13844 84th Dr', 'Jamaica, NY 11435']}",chiu's garden,$,2.0,23,[],https://www.yelp.com/biz/chius-garden-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chinese,40.708962,-73.818451,11435
190,223,acá-te-espero-richmond-hill,846.114294363582,FRtMmmCdELNbiQvNxL8Nvg,https://s3-media1.fl.yelpcdn.com/bphoto/OsCspMklGLHcUdQXQUtQGg/o.jpg,False,"{'address1': '129 20 Hillside Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['129 20 Hillside Ave', 'Richmond Hill, NY 11418']}",acá te espero,$$,2.5,14,"['pickup', 'delivery']",https://www.yelp.com/biz/ac%C3%A1-te-espero-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,colombian,40.70346,-73.8226,11418
191,224,kew-gardens-chicken-kew-gardens,525.8685253724361,luoEpBo8PNSJcXRj79T5qw,https://s3-media1.fl.yelpcdn.com/bphoto/KqKNfEkC6Lt-qkY5sIX9Ig/o.jpg,False,"{'address1': '8045 Kew Gardens Rd', 'address2': '', 'address3': '', 'city': 'Kew Gardens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['8045 Kew Gardens Rd', 'Kew Gardens, NY 11415']}",kew gardens chicken,$,3.0,5,"['pickup', 'delivery']",https://www.yelp.com/biz/kew-gardens-chicken-kew-gardens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,chickenshop,40.7134494,-73.8299844,11415
192,225,dunkin-donuts-jamaica,971.6508149207596,5nI5czisWrETmbFwJZI_9g,https://s3-media1.fl.yelpcdn.com/bphoto/nN1OiRwOOZgZsygpBAkKRw/o.jpg,False,"{'address1': '13801 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['13801 Queens Blvd', 'Jamaica, NY 11435']}",dunkin' donuts,$,2.0,21,[],https://www.yelp.com/biz/dunkin-donuts-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.7089799,-73.81796,11435
193,226,geos-pizzeria-and-restaurant-queens,1278.197262656099,I_C4StGEXG-aOUG6S31R1g,https://s3-media3.fl.yelpcdn.com/bphoto/DbD8-9wmoMofL2OJ1dnjnA/o.jpg,False,"{'address1': '13512 Jamaica Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['13512 Jamaica Ave', 'Queens, NY 11418']}",geo's pizzeria & restaurant,,3.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/geos-pizzeria-and-restaurant-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,pizza,40.702366948788,-73.8172308728099,11418
194,227,subway-jamaica-11,980.6671083407756,TiMxtc2cghXgfPDFep_1sQ,https://s3-media3.fl.yelpcdn.com/bphoto/biuqeZyYYUlgtL7bkLhpoA/o.jpg,False,"{'address1': '13805 Queens Blvd', 'address2': None, 'address3': '', 'city': 'Jamaica', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['13805 Queens Blvd', 'Jamaica, NY 11435']}",subway,$,2.5,11,"['pickup', 'delivery']",https://www.yelp.com/biz/subway-jamaica-11?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,sandwiches,40.70868,-73.81787,11435
195,228,east-dragon-sushi-and-teriyaki-queens,951.4778609547797,4BxFDInYGUmLrOA6RhqSIg,https://s3-media1.fl.yelpcdn.com/bphoto/Y2RBOlQBAlqUtQicrHonZA/o.jpg,False,"{'address1': '124-4 Jamaica Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['124-4 Jamaica Ave', 'Queens, NY 11418']}",east dragon sushi and teriyaki,,3.5,9,"['pickup', 'delivery']",https://www.yelp.com/biz/east-dragon-sushi-and-teriyaki-queens?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,japanese,40.70025,-73.82983,11418
196,229,green-valley-gourmet-market-queens-2,1013.6575448791658,v7JCDMbtXEUs6GwuVekWwg,https://s3-media2.fl.yelpcdn.com/bphoto/jm1fPD6Fi8cswePjubPlig/o.jpg,False,"{'address1': '138-54 84th Dr', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11435', 'country': 'US', 'state': 'NY', 'display_address': ['138-54 84th Dr', 'Queens, NY 11435']}",green valley gourmet market,$$,2.5,10,"['pickup', 'delivery']",https://www.yelp.com/biz/green-valley-gourmet-market-queens-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,delis,40.7092511694135,-73.817833832102,11435
197,230,dunkin-donuts-richmond-hill,548.1380613177919,pBqM_QyEZJ5D4uaUJKcnMw,https://s3-media1.fl.yelpcdn.com/bphoto/ZaHp9bNtJ7Ng9FfoQ1Fbbg/o.jpg,False,"{'address1': '11602 Metropolitan Ave', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['11602 Metropolitan Ave', 'Richmond Hill, NY 11418']}",dunkin' donuts,$,2.0,18,[],https://www.yelp.com/biz/dunkin-donuts-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,donuts,40.70726,-73.8360299,11418
198,231,kings-fried-chicken-richmond-hill,1043.2520223072463,82hHIpykToflQDRuGucXoA,https://s3-media3.fl.yelpcdn.com/bphoto/iOeNIklaBNJLhtNUN151tw/o.jpg,False,"{'address1': '116-23 Jamaica Ave', 'address2': None, 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['116-23 Jamaica Ave', 'Richmond Hill, NY 11418']}",kings fried chicken,,2.5,10,"['delivery', 'pickup']",https://www.yelp.com/biz/kings-fried-chicken-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,halal,40.69964,-73.83269,11418
199,232,halal-cart-queens-4,1180.0125171852624,3HshPoQL-av9pKOr09c5Pg,https://s3-media3.fl.yelpcdn.com/bphoto/gg7ve18A-lQLCtNQEHpjqA/o.jpg,False,"{'address1': '13315 Jamaica Ave', 'address2': '', 'address3': None, 'city': 'Queens', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['13315 Jamaica Ave', 'Queens, NY 11418']}",halal cart,,5.0,2,[],https://www.yelp.com/biz/halal-cart-queens-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,foodtrucks,40.7024487679412,-73.8185780159879,11418
200,233,best-coffe-house-jamaica,949.929021319981,qbwIO5kIv7il6qGNI-WsbQ,,False,"{'address1': '120-21 Jamaica Ave', 'address2': '', 'address3': '', 'city': 'Jamaica', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['120-21 Jamaica Ave', 'Jamaica, NY 11418']}",best coffe house,$,4.5,3,[],https://www.yelp.com/biz/best-coffe-house-jamaica?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,breakfast_brunch,40.7002381591727,-73.8288858261933,11418
201,234,sergeant-schaefer-oval-richmond-hill,1294.3287323288992,J59S2wnMffFLW4x6Nkkq5A,https://s3-media1.fl.yelpcdn.com/bphoto/pnhvY-T0uab4FIL_e-apmg/o.jpg,False,"{'address1': 'Myrtle Ave & Park Ln S', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['Myrtle Ave & Park Ln S', 'Richmond Hill, NY 11418']}",sergeant schaefer oval,,5.0,2,[],https://www.yelp.com/biz/sergeant-schaefer-oval-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,parks,40.7012328088917,-73.8415648788214,11418
202,235,delicias-manabitas2-richmond-hill,1037.9306910422863,qXetH7zXSdzdTc_-Q5GVVQ,https://s3-media1.fl.yelpcdn.com/bphoto/N29GQ7xagb3WOZ2pIr0n8w/o.jpg,False,"{'address1': '8716 Lefferts Blvd', 'address2': '', 'address3': '', 'city': 'Richmond Hill', 'zip_code': '11418', 'country': 'US', 'state': 'NY', 'display_address': ['8716 Lefferts Blvd', 'Richmond Hill, NY 11418']}",delicias manabitas2,$$,3.0,6,[],https://www.yelp.com/biz/delicias-manabitas2-richmond-hill?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,latin,40.69945,-73.83099,11418
